8630,bot,,,BOTRYOMYCOSIS,,Sections show a dermal abscess with colonial granules composed of non-filamentous bacteria.,88305,686.09,,,,,,,,,
8632,endvv,,,ENDOPHYTIC VERRUCA VULGARIS,,Sections show an endophytic lesion characterized by focal proliferation of infundibular keratinocytes with digitated epidermal hyperplasia and parakeratosis at the tips of the digitations.,88305,78.1,,,,,,,,,
8633,gcs,,,GIANOTTI-CROSTI SYNDROME,,Sections show perivascular lymphohistiocytic inflammation with mild epidermal acanthosis and parakeratosis.,88305,57.8,,,,,,,,,
8634,hfm,,,"HAND, FOOT, AND MOUTH DISEASE",,Sections show epidermal spongiosis with vesicles and papillary dermal edema.,88305,74.3,,,,,,,,,
8635,ilepr,,,INDETERMINATE LEPROSY,,Sections show foci of lymphohistiocytic inflammation with absent to rare acid-fast bacilli.,88305,30.2,,,,,,,,,
8636,llepr,,,LEPROMATOUS LEPROSY,,Sections show numerous histiocytes containing acid-fast bacilli.,88305,30,,,,,,,,,
8637,tcap,,,TINEA CAPITIS,,Sections show PAS-positive hyphae involving the hair shaft.,88305%%%%88312,110,,,,,,,,,
8638,ticmp,,,TICK MOUTH PARTS,,Sections show tick mouth parts.,88305,919.4,,,,,,,,,
8639,tlepr,,,TUBERCULOID LEPROSY,,Sections show granulomatous inflammation with absent to rare acid-fast bacilli.,88305,30.1,,,,,,,,,
8640,zygo,,,ZYGOMYCOSIS,,"Sections show intra- and extravascular, broad (10-20 µm), non-septate hyphae with branches at 90°.",88305,117.7,,,,,,,,,
8641,lcve,,,"LEUKOCYTOCLASTIC VASCULITIS, EARLY LESION",,"Sections show an inflammatory cell infiltrate of lymphocytes, histiocytes, neutrophils and nuclear dust with minimal fibrin in the walls of small blood vessels within the dermis.",88305,446.29,,,,,,,,,
8642,ngv,,,NECROTIZING GRANULOMATOUS VASCULITIS (WEGENER'S GRANULOMATOSIS),The  differential diagnosis includes Churg- Strauss syndrome.,Sections show fibrinoid necrosis of the small to medium-sized dermal vessels with neutrophilic infiltrate and nuclear dust. There is also granulomatous inflammation of the dermis with foci of collagen necrosis.,88305,446.4,,,,,,,,,
8643,trtat,,,TRAUMATIC TATTOO,,Sections show extracellular granular foreign material in the dermis.,88305,709.09,,,,,,,,,
8644,enc,,,"ERYTHEMA NODOSUM, CHRONIC",,Sections show fibrosis of the subcutaneous fibrous septa with associated predominantly lymphohistiocytic inflammation,88305,695.2,,,,,,,,,
8645,enr,,,"ERYTHEMA NODOSUM, RESOLVING","The findings, although subtle, are compatible with those of a resolving/late stage lesion of erythema nodosum in the appropriate clinical context. ",Sections show septal thickening and fibrosis with sparse associated lymphohistiocytic inflammation.,88305,695.2,,,,,,,,,
8646,nfd,,,NEPHROGENIC FIBROSING DERMOPATHY (NEPHROGENIC SYSTEMIC FIBROSIS ),,There is a diffuse proliferation of fibroblasts and histiocytes with sclerotic collagen and some edematous stroma with a small amount of mucin.,88305,710.8,,,,,,,,,
8647,aksk,,,ACTINIC KERATOSIS ARISING IN A SEBORRHEIC KERATOSIS,,"Sections show papillary epidermal hyperplasia, hyperkeratosis, hypergranulosis, horn pseudocysts and hyperpigmentation of the basal keratinocytes.  There are areas of squamous cell atypia in the lower epidermis with overlying parakeratosis.",88305,702,,,,,,,,,
8649,nran,,,NO RESIDUAL ATYPICAL NEVUS IS IDENTIFIED,,Sections show wound and scar from the prior procedure.,88305,238.2,,,,,,,,,
8650,resan,,,RESIDUAL ATYPICAL NEVUS AND SCAR,,Sections show a residual melanocytic proliferation adjacent to wound and scar from prior procedure.,88305,238.2,,,,,,,,,
8651,schem,,,SPINDLE CELL HEMANGIOMA,"Spindle cell hemangiomas are benign, but can be multifocal and can recur if incompletely excised. ",Sections show dilated and thrombosed vessels admixed with spindled cells. In areas the endothelial cells are plump with focal intracytoplasmic lumina noted.,88305,228.01,,,,,,,,,
8652,aa1,,,ALOPECIA AREATA,,"Horizontal sections have been examined and they show an increased percentage of catagen/telogen and miniaturized hairs associated with peribulbar lymphocytic inflammation. There is no evidence of scarring, and the epidermis is unremarkable. A periodic acid-Schiff stain was utilized in the diagnostic evaluation (and is negative for fungus).",88305%%%%88312,704.01,,,,,,,,,
8653,metc,,,"METASTATIC CARCINOMA, FAVOR BREAST PRIMARY",Tumor cells are immunopositive for CK7 and negative for CK20.,Sections demonstrate an infiltrative tumor composed of atypical epithelioid cells with occasional gland formation.,88305,199.1,,,,,,,,,
8655,acdv,,,ALLERGIC CONTACT DERMATITIS,No fungal hyphae are detected with a PAS stain.,"Sections show acanthosis, spongiosis with intraepidermal vesicle formation associated with parakeratosis, and a superficial lymphoid infiltrate with eosinophils.",88305%%%%88312,692.9,,,,,,,,,
8656,acong,,,ACNE CONGLOBATA,"This entity can be associated with the follicular oclusion tetrad""", which also includes hidradenitis suppurativa, dissecting cellulitis of the scalp," and pilonidal sinus.""","Sections show a dilated and ruptured follicle with fibrosis, and associated acute, chronic and granulomatous inflamation.",88305,706.1,,,,,,
8657,actp,,,ACTINIC PRURIGO,"Similar histopathologic findings can also be seen in chronic dermatitides, lichen simplex chronicus and neurodermatitis.","Sections show acanthosis with hypergranulosis, hyperkeratosis and an associated marked perivascular, predominantly lymphoid infiltrate with pigment incontinence.",88305,692.9,,,,,,,,,
8658,blasc,,,CONSISTENT WITH ADULT BLASCHKITIS,No fungal hyphae are detected with a PAS stain.,Sections show spongiosis and an associated perivascular lymphoid infiltrate. ,88305%%%%88312,692.9,,,,,,,,,
8659,eacs,,,ERYTHEMA ANNULARE CENTRIFUGUM,No fungal hyphae are detected with a PAS stain.,"Sections show spongiosis and a well-demarcated, cuffed superficial perivascular predominantly lymphoid infiltrate. ",88305%%%%88312,692.9,,,,,,,,,
8660,fab,,,DIFFUSE MIXED DERMAL INFLAMMATION WITH FOCAL ABSCESS FORMATION,"The findings are suggestive of local infection, tissue reaction adjacent to an ulcerative lesion or to a ruptured cyst/folliculitis. ",Sections show mixed dermal inflammation with abscess formation. ,88305,692.9,,,,,,,,,
8661,FOXF,,,FOX-FORDYCE DISEASE,,"Sections show follicular infundibular plugging associated with acanthosis, spongiosis, and parakeratosis.There is an associated slight perivascular lymphoid infiltrate.",88305,705.82,,,,,,,,,
8662,hsru,,,URTICARIAL HYPERSENSITIVITY REACTION,"The findings are consistent with an urticarial hypersensitivity reaction such as to an insect bite (papular urticaria), drug, physical cause (such as cold, sunlight), viral antigen, contact/irritant, cholinergic stimulus, or (less commonly) an endogenous cause. No fungal hyphae are detected with a PAS stain.","Sections show a superficial and mid dermal mixed inflammatory infiltrate with lymphoid cells, eosinophils, and neutrophils. ",88305%%%%88312,995.3,,,,,,,,,
8663,hsrb,,,BULLOUS HYPERSENSITIVITY REACTION,"The differential diagnosis includes a bullous hypersensitivity reaction to a medication (or other ingested or systemic allergen), infestation, arthropod bite, or possibly a contact allergen. No fungal hyphae are detected with a PAS stain.","Sections show blister formation, with an associated superficial and mid dermal mixed inflammatory cell infiltrate with eosinophils. ",88305%%%%88312,692.9,,,,,,,,,
8664,idr,,,ID REACTION,No fungal hyphae are detected with a PAS stain.,"Sections show spongiosis and focal parakeratosis, associated with a superficial lymphoid infiltrate. ",88305%%%%88312,692.9,,,,,,,,,
8665,igo,,,CONSISTENT WITH INTERTRIGO (CHRONIC IRRITATION),No fungal hyphae are detected with a PAS stain.,"Sections show mild spongiosis with acanthosis and early lichenification, consistent with chronic irritation. There is an associated perivascular lymphocytic infiltrate. ",88305%%%%88312,692.9,,,,,,,,,
8666,MILC,,,MILIARIA CRYSTALLINA,,"Sections show a subcorneal vesicle containing a few neutrophils, associated with an eccrine duct.",88305,705.1,,,,,,,,,
8667,MILP,,,MILIARIA PROFUNDA,,Sections show a subepidermal vesicle associated with an eccrine duct.,88305,705.1,,,,,,,,,
8668,MILR,,,MILIARIA RUBRA,,"Sections show an intraepidermal spongiotic vesicle, associated with an eccrine duct.",88305,705.1,,,,,,,,,
8669,palb,,,PITYRIASIS ALBA,No fungal hyphae are detected with a PAS stain.,"Sections show slight spongiosis and focal parakeratosis, associated with a superficial lymphoid infiltrate with scattered pigment-laden macrophages. ",88305%%%%88312,696.5,,,,,,,,,
8670,psalo,,,PSORIATIC ALOPECIA,Similar histopathologic findings have been described in patients who are undergoing treatment with anti-TNF inhibitors. No fungal hyphae are detected with a PAS stain.,"Sections show psoriasiform epidermal hyperplasia with parakeratosis containing neutrophils, associated with a superficial perivascular and deep perifollicular lymphoid infiltrate with plasma cells.  There is an increase in catagen/telogen and miniaturized hairs. ",88305%%%%88312,704.09,,,,,,,,,
8671,psdez,,,PSORIASIFORM AND SPONGIOTIC DERMATITIS CONSISTENT WITH ECZEMATOUS DERMATITIS,"The presence of eosinophils, spongiosis and preservation of the granular cell layer favors an eczematous dermatitis over psoriasis. The differential diagnosis includes nummular or atopic dermatitis and allergic contact dermatitis. No fungal hyphae are detected with a PAS stain.",Sections show psoriasiform epidermal hyperplasia with spongiosis and parakeratosis associated with a predominantly lymphoid infiltrate with a few eosinophils. ,88305%%%%88312,692.9,,,,,,,,,
8672,psdps,,,PSORIASIFORM AND SPONGIOTIC DERMATITIS CONSISTENT WITH PSORIASIS,"The findings are compatible with the clinical impression of psoriasis, but given the presence of spongiosis and partial preservation of the granular cell layer, eczematous dermatitis cannot be completely excluded. No fungal hyphae are detected with a PAS stain.","Sections show psoriasiform epidermal hyperplasia with spongiosis, foci of neutrophilic parakeratosis, and partial diminution of the granular layer. There is dilation of the dermal papillae vasculature, and an associated perivascular predominantly lymphoid infiltrate.",88305%%%%88312,696.1,,,,,,,,,
8673,ptxd,,,PHOTOTOXIC DERMATITIS,No fungal hyphae are detected with a PAS stain.,"Sections show necrotic keratinocytes in the spinous layer, patchy vacuolar change, and a perivascular lymphoid infiltrate. ",88305%%%%88312,692.79,,,,,,,,,
8674,resd,,,"SPARSE SUPERFICIAL PERIVASCULAR INFLAMMATION, SUGGESTIVE OF A RESOLVING DERMATITIS","The presence of parakeratosis with underlying orthokeratosis, while not specific, implies a resolving process. The findings, therefore, are favored to represent a resolving inflammatory lesion.",Sections show a thin layer of parakeratosis with underlying orthokeratosis. The dermis shows sparse focal perivascular lymphoid inflammation. No fungi are detected with a periodic acid-Schiff stain.,88305%%%%88312,692.9,,,,,,,,,
8675,stulc,,,STASIS ULCER,The presence of prominent stasis changes favors this as the etiological stimulus for the ulceration.,"Sections show epidermal ulceration with subjacent granulation tissue, mixed inflammation, and a background of prominent stasis changes, characterized by lobular proliferation of blood vessels, fibrosis, and siderophages. There are vasculopathic changes which are confined to the area of ulceration. ",88305,454,,,,,,,,,
8676,sulc1,,,"CRUSTED SUPERFICIAL EROSION, CONSISTENT WITH RECENT EXTERNAL TRAUMA OR EXCORIATION",Most changes in this biopsy appear reactive and secondary to excoriation. Definitive evidence of an underlying primary dermatitis is not identified in this biopsy. ,Sections show a shallow ulcer with inflammatory scale crust. ,88305,709.8,,,,,,,,,
8677,ulhsr,,,"ULCERATION WITH MIXED INFLAMMATION AND SCAR, CONSISTENT WITH RECENT EXTERNAL TRAUMA/EXCORIATION","The surface changes are consistent with prior excoriation or trauma. Given the composition of the dermal infiltrate, this may represent an excoriated hypersensitivity reaction.","The infiltrate is composed of neutrophils, lymphocytes, eosinophils, and histiocytes. ",88305,709.8,,,,,,,,,
8679,vhak,,,HYPERTROPHIC ACTINIC KERATOSIS WITH VERRUCOUS FEATURES,,Sections show digitated acanthosis with parakeratosis and squamous cell atypia in the lower epidermis. ,88305,702,,,,,,,,,
8680,algra,,,ALLUMINUM GRANULOMA,,"Sections show a mixed cell inflammatory infiltrate composed of histiocytes, lymphoid cells and plasma cells. The histiocytes contain intracytoplasmic granular and basophilic material.",88305,686.1,,,,,,,,,
8681,demod,,,DEMODICOSIS,,Sections show suppurative and granulomatous inflammation associated with dilated follicles containing numerous mites. No fungal hyphae are detected with a periodic acid-Schiff stain.,88305%%%%88312,133.8,,,,,,,,,
8682,gmult,,,GRANULOMA MULTIFORME,,Sections show an interstitial and necrobiotic granulomatous dermatitis associated with a perivascular lymphoid infiltrate.,88305,686.1,,,,,,,,,
8683,grcd,,,GRANULOMATOUS CONTACT DERMATITIS,,Sections show non-necrotizing granulomas composed of epithelioid and multinucleated histiocytes admixed with lymphoid cells. No fungi are detected with a periodic acid-Schiff stain.,88305%%%%88312,692.9,,,,,,,,,
8684,pga,,,PERFORATING GRANULOMA ANNULARE,,Sections show an interstitial and necrobiotic granulomatous dermatitis with connective tissue mucin deposition associated with a perivascular lymphoid infiltrate. There is focal trasepidermal elimination of the necrobiotic material.,88305,695.89,,,,,,,,,
8686,arhab,,,ALVEOLAR RHABDOMYOSARCOMA,"By report, the tumor is positive for a ***t(2;13) or t(1;13)*** translocation, supporting the above diagnosis (see attached report).","Sections show a cellular proliferation of uniform round cells with prominent nucleoli attached to fibrous septa, with microcystic alveolar areas and more solid areas of growth. Immunohistochemical stains reveal that the tumor cells are positive for desmin, myogenin (Myf4) and MyoD1. ",88305,173.99,,,,,,,,,
8687,erhab,,,EMBRYONAL RHABDOMYOSARCOMA,,"Sections show a cellular proliferation of round to spindled cells within a loose myxoid stroma, with condensation of cells around vessels focally. Scattered cells demonstrate densely eosinophilic cytoplasm. Immunohistochemical stains reveal that the tumor cells are positive for desmin, myogenin (Myf4) and MyoD1. ",88305,173.99,,,,,,,,,
8688,ifsar,,,INFANTILE FIBROSARCOMA,"By report, the tumor is positive for a t(12;15)(p13;q25) translocation, supporting the above diagnosis (see attached report).",Sections show cellular fibroblastic proliferation in a herringbone pattern with frequent mitoses.,88305,173.99,,,,,,,,,
8689,mfh,,,PLEOMORPHIC DERMAL SARCOMA (FORMERLY KNOWN AS MALIGNANT FIBROUS HISTIOCYTOMA),"Tumors with features similar to atypical fibroxanthoma but with additional significant subcutaneous extension are classified as pleomorphic dermal sarcoma due to their finite but real risk of aggressive behavior, including risk of local recurrence and occasionally metastasis (see reference below).","Sections show a dermal cellular proliferation of pleomorphic and spindle cells with frequent mitoses, with extension into the subcutis. REFERENCE: Miller K. et al. Pleomorphic Dermal Sarcoma: Adverse Histologic Features Predict Aggressive Behavior and Allow for Distinction From Atypical Fibroxanthoma. Am J Surg Pathol 2012, Sep;36(9):1317-26",88305,173.99,,,,,,,,,
8690,prhab,,,PLEOMORPHIC RHABDOMYOSARCOMA,,"Sections show a high grade pleomorphic cellular tumor composed of large polygonal to spindled rhabdomyoblasts, within a variably collagenous stroma. Immunohistochemical stains reveal that the tumor cells are positive for desmin, myogenin (Myf4) and MyoD1. ",88305,173.99,,,,,,,,,
8691,srhab,,,SPINDLE CELL/SCLEROSING RHABDOMYOSARCOMA,,"Sections show a cellular tumor composed of elongated intersecting fascicles of relatively monomorphic spindle cells with oval to elongated nuclei, vesicular chromatin, small nucleoli, and pale cytoplasm. Scattered rhabdomyoblasts with hyperchromatic, eccentrically placed nuclei, and abundant eosinophilic cytoplasm are also present. Immunohistochemical stains reveal that the tumor cells are positive for desmin, myogenin (Myf4) and MyoD1. ",88305,173.99,,,,,,,,,
8692,ebvl,,,CUTANEOUS EBV+ DIFFUSE LARGE B-CELL LYMPHOMA OF THE ELDERLY,Clinopathologic correlation is recommended to evaluate for underlying systemic disease.,"Sections show a dense diffuse infiltrate of large B-cells in the dermis. The neoplastic cells are positive for CD79a and MUM-1, and also for EBER-1 on in situ hybridization.",88305,200.7,,,,,,,,,
8693,hvll,,,HYDROA VACCINIFORME-LIKE LYMPHOMA,,"Sections show a dense lymphoid infiltrate composed of atypical lymphocytes in the dermis, with angiocentricity. The neoplastic cells are positive for CD3 and CD8 and are negative for CD4. The neoplastic cells are also positive for EBER-1 on in situ hybridization.",88305,202.8,,,,,,,,,
8694,afsar,,,"FIBROSARCOMA, ADULT TYPE",,"Sections demonstrate a monomorphous population of spindle cells with elongated nuclei arranged in a herringbone pattern. The tumor is negative for S100, pancytokeratin (AE1/AE3), p63 and desmin.",88305,173.99,,,,,,,,,
8696,asnsn,,,"ATYPICAL COMPOUND MELANOCYTIC NEOPLASM WITH SPITZOID FEATURES, MOST CONSISTENT WITH A SPITZ NEVUS WITH ATYPIA ","The atypical features include slight asymmetry, focal pleomorphism, and a host response. While the overall architectural and cytologic features are most consistent with a spitz nevus with atypia, the clinical behavior of spitzoid lesions are notoriously difficult to predict, particularly in post-pubertal patients. ","Sections show a slightly asymmetrical compound melanocytic proliferation. The epidermis is hyperplastic, with hyperkeratosis. At the dermoepidermal junction, there are nests of enlarged epithelioid and spindled melanocytes with abundant cytoplasm and large vesicular nuclei with focal pleomorphism. Kamino bodies are present. Melanocytes appear to mature with descent in the dermis, and the sizes of their aggregates also diminish with depth. ",88305,238.2,,,,,,,,,
8697,astad,,,ATYPICAL SPITZ TUMOR,"The malignant potential of this lesion cannot be predicted with certainty, as the clinical behavior of spitzoid lesions are notoriously difficult to predict, particularly in adults, and there have been reports of lesions that histologically resemble Spitz tumors but behaved in an aggressive manner. ","Sections show an asymmetrical compound melanocytic proliferation. At the dermoepidermal junction, there are nests of enlarged epithelioid and spindled melanocytes with abundant cytoplasm and large vesicular nuclei with pleomorphism. Within the dermis, there are aggregates and single epithelioid and spindled melanocytes with enlarged nuclei and uneven maturation. Scattered dermal mitoses are present.",88305,238.2,,,,,,,,,
8698,astch,,,ATYPICAL SPITZ TUMOR,"Although the lesion has some concerning features including dermal mitoses, focal pleomorphism, and increased cellularity, reassuring features include evidence of maturation and lack of full thickness  pagetoid spread across the breadth of the lesion. Taking into consideration the patient's young age, the overall histopathologic findings are most consistent with an atypical Spitz tumor.","Sections show an asymmetrical compound melanocytic proliferation. The epidermis is hyperplastic, with hyperkeratosis. At the dermoepidermal junction, there are nests of enlarged epithelioid and spindled melanocytes with abundant cytoplasm and large vesicular nuclei with pleomorphism. Within the dermis, there are aggregates and single epithelioid and spindled melanocytes with enlarged nuclei and uneven maturation. Scattered dermal mitoses are present.",88305,238.2,,,,,,,,,
8699,chn,,,COMPOUND HALO NEVUS,,Sections show nests of melanocytes at the dermoepidermal junction and in the dermis with maturation. There is an associated dense dermal infiltrate of lymphocytes.,88305,216.9,,,,,,,,,
8700,comcb,,,COMBINED NEVUS (COMPOUND NEVUS AND BLUE NEVUS),,"Sections show two populations of melanocytes. One is composed of banal melanocytes in nests  at the dermoepidermal junction, and in nests and strands in the dermis with maturation. The second is composed of delicate dendritic pigmented melanocytes with admixed melanophages. ",88305,216.9,,,,,,,,,
8701,comib,,,COMBINED NEVUS (INTRADERMAL NEVUS AND BLUE NEVUS),,"Sections show two populations of melanocytes in the dermis. One is composed of banal melanocytes in nests and strands with maturation, and the second is composed of delicate dendritic pigmented melanocytes with admixed melanophages. ",88305,216.9,,,,,,,,,
8702,ihn,,,INTRADERMAL HALO NEVUS,,Sections show nests of melanocytes in the dermis with maturation. There is an associated dense dermal infiltrate of lymphocytes.,88305,216.9,,,,,,,,,
8703,ibn,,,INFILTRATING BASALOID NEOPLASM,"The diagnostic considerations include the upper portion of a desmoplastic trichoepithelioma, a microcystic adnexal carcinoma, or a basal cell carcinoma. The distinction among these possibilities is facilitated by examination of the pattern of growth in the deep dermis, the presence or absence of circumscription, and the presence or absence of perineural invasion.","Sections show the surface of a basaloid neoplasm composed of narrow epithelial strands, embedded in a desmoplastic stroma.",88305,238.2,,,,,,,,,
8704,rbsni,,,"RESIDUAL SUPERFICIAL, NODULAR, AND INFILTRATIVE BASAL CELL CARCINOMA, AND SCAR",,"Sections show a scar and adjacent downward budlike aggregates of polygonal basaloid cells attached to the epidermal undersurface, and lobular aggregates and angulated cords of infiltrating basaloid cells embedded in a fibromyxoid stroma. ",88305,173.91,,,,,,,,,
8705,scbcc,,,STROMAL CHANGES SUSPICIOUS FOR BASAL CELL CARCINOMA,"Although no tumor is present in the examined sections, the stromal changes are typical of basal cell carcinoma stroma, and on occasion the tumor detaches and is lost during procedure or processing.",Sections show stromal fibrosis and myxoid change with cystic spaces. ,88305,173.91,,,,,,,,,
8706,SCCAC,,,"SQUAMOUS CELL CARCINOMA, WELL DIFFERENTIATED WITH ACANTHOLYSIS",,"Sections show dermal lobules of mildly atypical squamous cells with identifiable intercellular bridges, acantholysis, and areas of keratinization.",88305,173.92,,,,,,,,,
8708,ssccm,,,"SUPERFICIALLY INVASIVE SQUAMOUS CELL CARCINOMA, MODERATELY DIFFERENTIATED",,Sections show superficial dermal involvement by irregular aggregates of atypical squamous cells.,88305,173.92,,,,,,,,,
8709,UCARB,,,"ULCERATED CARCINOMA, MOST CONSISTENT WITH BASAL CELL CARCINOMA","While a squamous cell carcinoma with basaloid features cannot be entirely excluded, the overall cytologic features and presence of focal peripheral palisading are most consistent with the diagnosis of basal cell carcinoma. ","Sections show the surface of an ulcerated basaloid epithelial tumor with areas of squamous differentiation, and focal peripheral palisading.",88305,173.91,,,,,,,,,
8710,UCARS,,,"ULCERATED CARCINOMA, MOST CONSISTENT WITH SQUAMOUS CELL CARCINOMA","While a basal cell carcinoma with squamous differentiation cannot be entirely excluded, the overall cytologic features are most consistent with the diagnosis of squamous cell carcinoma.",Sections show the surface of an ulcerated epithelial tumor with areas of squamous differentiation and basaloid features.,88305,173.92,,,,,,,,,
8711,id,,,INTERFACE DERMATITIS,,Sections show vacuolar alteration of basal layer with apoptosis and a superficial perivascular lymphocytic infiltrate.,88305,692.9,,,,,,,,,
8713,scc,,,SQUAMOUS CELL CARCINOMA,,Sections show dermal involvement with single and lobules of atypical squamous cells.,88305,173.92,,,,,,,,,
8714,de,,,DRUG ERUPTION,,"Sections show slight spongiosis, focal vacuolar change, and a perivascular lymphoid infiltrate with scattered eosinophils.  No fungal hyphae are detected with a periodic acid-Schiff stain.",88305%%%%88312,693,,,,,,,,,
8716,AMPC,,,ATYPICAL COMPOUND MELANOCYTIC PROLIFERATION,,Sections show a proliferation of atypical melanocytes at the dermoepidermal junction and in the dermis.,88305,238.2,,,,,,,,,
8717,AMPI,,,ATYPICAL INTRADERMAL MELANOCYTIC PROLIFERATION,,Sections show a proliferation of atypical melanocytes in the dermis.,88305,238.2,,,,,,,,,
8718,cnfs,,,COMPOUND NEVUS WITH MILD ATYPIA AND FEATURES COMMON TO SPECIAL SITES ,"This pattern of cytologic atypia, dusky cytoplasm, and large junctional nests is a feature of nevi from the genitalia, groin, umbilicus, axillae, and breast.","Sections show junctional melanocytes with mild nuclear enlargement and dusky cytoplasm, with irregular size and placement of junctional nests. Melanocytes are also present in the dermis, with maturation. ",88305,216.9,,,,,,,,,
8719,pscmn ,,,SURFACE OF A PLEOMORPHIC AND SPINDLE CELL MALIGNANT NEOPLASM (PLEASE SEE COMMENT).,"If this is a small lesion confined to the dermis, the morphologic and immunophenotypic findings would be consistent with an atypical fibroxanthoma. However, poorly differentiated/sarcomatoid squamous cell carcinoma or a pleomorphic dermal sarcoma (formerly known as MFH"")"," cannot be excluded on this biopsy. Final diagnosis will rest upon examination of the completely excised specimen.""","Sections show a pleomorphic and spindle cell proliferation in the upper dermis present for evaluation, with frequent mitoses (up to *** per 10 hpf), including atypical ones. No connection to the overlying epidermis is identified. Necrosis ***is/is not*** identified. The proliferation is broadly transected at the base. Immunohistochemical stains fail to identify a definitive line of differentiation, with no significant staining identified with pankeratin, keratin 903, CK5/6, p63, S100, Mart-1, smooth muscle actin, desmin, CD31, or CD34.  ",88305,173.99,,,,,,,,
8720,ccca1,,,CENTRAL CENTRIFUGAL CICATRICIAL ALOPECIA,,"Sections show scarring alopecia with perifollicular fibrosis, patchy lymphocytic infiltrates without interface changes, and asymmetric thinning of the follicular epithelium. A periodic acid-Schiff stain was utilized in the diagnostic evaluation (and is negative for fungus).",88305%%%%88312,704.09,,,,,,,,,
8721,ddd,,,CONSISTENT WITH RETICULATE PIGMENTED ANOMALY OF THE FLEXURES (DOWLING-DEGOS DISEASE).,The histopathologic findings are consistent with Dowling-Degos disease in the appropriate clinical context. The histologic differential diagnosis would also include acanthosis nigricans.            ,"Sections demonstrate hyperkeratosis overlying filliform epithelial strands displaying basilar hyperpigmentation. In foci, epithelial strands are associated with follicular infundibula.",88305,709,,,,,,,,,
8722,DPN1,,,DERMAL NEVUS WITH PREGNANCY RELATED FEATURES.,"During pregnancy, benign melanocytic nevi may display clinical and histologic changes, including increased size, formation of superficial micronodules of melanocytes, and increased mitotic activity.","Sections show a symmetrical dermal nevus with large dermal nests of epithelioid  melanocytes. Rare mitotic figures are seen in the superficial dermal melanocytic population. REFERENCE: J Cutan Pathol. 2010 Aug;37(8):843-51. doi: 10.1111/j.1600-0560.2009.01491.x. Epub 2009 Dec 14. Melanocytic nevi in pregnancy: histologic features and Ki-67 proliferation index. Chan MP1, Chan MM, Tahan SR.",88305,216.9,,,,,,,,,
8723,nhn,,,CONSISTENT WITH NEVOID HYPERKERATOSIS OF THE NIPPLE.,In the context provided the histopathologic changes are consistent with nevoid hyperkeratosis of the nipple. The differential diagnosis includes a seborrheic keratosis.,Sections show hyperkeratosis and papillated epidermal hyperplasia. ,88305,701.1,,,,,,,,,
8724,notp,,,CONSISTENT WITH NOTALGIA PARESTHETICA.,The differential diagnosis includes macular amyloidosis. ,Sections demonstrate mild acanthosis with overlying hyperkeratosis and basilar hyperpigmentation. The papillary dermis displays focal keratin-derived amyloid and melanophages.,88305,692.9,,,,,,,,,
8725,dtgct,,,DIFFUSE-TYPE GIANT CELL TUMOR.,Diffuse-type giant cell tumors have a significant rate of local recurrence (up to 60 percent) and have been described on rare occasion to behave in a clinically aggressive fashion. Complete removal is recommended for diagnostic and therapeutic purposes.,"Sections show a polymorphous cellular proliferation in the dermis composed of diffuse sheets of tumor cells, within a collagenous stroma. Focal cleft-like spaces are present, and scattered mitotic figures are seen. The tumor is composed of a variable mixture of mononuclear cells with ovoid nuclei with irregular contours, osteoclast-like giant cells, foamy histiocytes, siderophages, and chronic inflammatory cells",88305,216.9,,,,,,,,,
8726,fmge,,,FOREIGN MATERIAL FOR GROSS EXAMINATION ONLY.,Please see gross description.,,88300,,,,,,,,,,
8727,dvin,,,DIFFERENTIATED VULVAR INTRAEPITHELIAL NEOPLASIA (VIN),"Differentiated VIN often occurs in a background of lichen sclerosus, and does not appear to be associated with human papilloma virus infection. Differentiated VIN has a higher risk of progression to invasive squamous cell carcinoma (see reference below). Complete excision is recommended.","Sections show acanthosis with enlarged keratinocytes with premature eosinophilic cytoplasmic differentiation, and basal keratinocyte hyperchromasia and atypia. The basal layer keratinocytes are strongly positive for Ki-67 and show variable expression of p53. REFERENCE: Eva L.J., Ganesan R., Chan K.K., et al.: Differentiated-type vulval intraepithelial neoplasia has a high-risk association with vulval squamous cell carcinoma. Int J Gynecol Cancer. 19:741–744 2009  ",88305,233.32,,,,,,,,,
8728,afm,,,ACRAL FIBROMYXOMA,Acral fibromyxomas are benign but can show an up to 20 percent risk of local recurrence if incompletely excised. ,"Sections show an unencapsulated variably cellular proliferation of elongated to stellate bland monomorphous spindle cells in the dermis. The spindle cells are distributed within a collagenous to myxoid vascularized stroma, in a haphazard fashion. Immunohistochemical stains reveal that the lesional cells are positive for CD34 and are negative for S100 and EMA. ",88305,216.9,,,,,,,,,
8729,hscab,,,SCAB,,Sections show hemorrhagic scale crust.,88305,782.8,,,,,,,,,
8730,cninv,,,COMPOUND NEVUS WITH CLONAL (INVERTED TYPE A) FEATURES,"This lesion shows features highly consistent with a clonal nevus described by Ball and Golitz.  The lesions generally present as pigmented lesions that contain a black spot within them, which is clinically worrisome for melanoma.  Many of the patients described have been children.  Despite the sometimes alarming histology, they appear to behave in a benign fashion. ","Sections show a circumscribed collection of nests of epithelioid melanocytes with moderate nuclear enlargement in the dermis with admixed pigment-laden macrophages, distinct from the background banal nevoid population. REFERENCE: Ball NJ and Golitz LE. J Am Acad Dermatol 1994;30:724-9. ",88305,216.9,,,,,,,,,
